timeTag,devStatus,devDeep,devSpeed,dataTemp,dataConv,dataP,dataSal,dataSV,dataPH,dataZ,dataY,iatitude,longitude,shipSpeed,oceanDeep
2020-06-20 14:56:20,1,457.288335164388,2.645000020662944,7.772500038146973,33.96516672770182,498.44427490234375,35.24300003051758,1487.7583414713542,1028.5773315429688,6.604999939600627,41.84800020853678,,,2,1200
2020-06-20 14:56:21,1,460.22572108677457,3.061428580965315,7.778142997196743,33.95614242553711,501.6460222516741,35.241285596575054,1487.8200160435267,1028.583147321429,6.61000006539481,41.851286206926616,,,2,1200
2020-06-20 14:56:22,1,463.0566660563151,2.750000019868215,7.730000019073486,33.953999837239586,504.7317606608073,35.196999867757164,1487.6800130208333,1028.6014811197915,6.570000012715657,41.76699956258138,,,2,1200
2020-06-20 14:56:23,1,466.0585675920759,3.1000000408717563,7.64099999836513,33.968714577811106,508.0038364955357,35.131286076136995,1487.4042794363838,1028.6405726841515,6.492857115609305,41.62414332798549,,,2,1200
2020-06-20 14:56:24,1,469.2066701253255,3.081666688124338,7.604999939600627,33.96766726175944,511.4352722167969,35.099666595458984,1487.3200073242188,1028.659647623698,6.463333209355672,41.56300036112467,,,2,1200
2020-06-20 14:56:25,1,472.1742858886719,2.8942857129233226,7.572142941611154,33.96357127598354,514.6699654715402,35.067142486572266,1487.238560267857,1028.6748744419642,6.437142848968506,41.50428662981306,,,2,1200
2020-06-20 14:56:26,1,475.14499918619794,3.518333355585734,7.562499920527141,33.950833002726235,517.9080505371094,35.04783376057943,1487.231669108073,1028.6798299153645,6.426666577657064,41.474500020345054,,,2,1200
2020-06-20 14:56:27,1,478.01499430338544,2.4949999302625656,7.503833293914795,33.987667083740234,521.0363566080729,35.03049977620443,1487.1016845703125,1028.730489095052,6.376666625340779,41.40716616312663,,,2,1200
2020-06-20 14:56:28,1,480.8257141113281,2.7785714864730835,7.498714242662702,33.9792856488909,524.1000191824777,35.018999917166575,1487.1171351841515,1028.737583705357,6.374285697937012,41.39328602382115,,,2,1200
2020-06-20 14:56:29,1,483.6183319091797,2.963333338499069,7.461499929428101,33.98683293660482,527.1439921061198,34.993666330973305,1487.028340657552,1028.7618204752605,6.341666618982951,41.3353328704834,,,2,1200
2020-06-20 14:56:30,1,486.4057181222098,2.7942856337342943,7.438571521214077,33.976286206926616,530.1822335379464,34.964714595249724,1486.9714529854912,1028.7695486886162,6.322857175554548,41.287571498325896,,,2,1200
2020-06-20 14:56:31,1,489.3116709391276,3.511666695276896,7.403666655222575,33.988499323527016,533.3497314453125,34.9456672668457,1486.9016723632812,1028.7978108723958,6.293333450953166,41.239000956217446,,,2,1200
2020-06-20 14:56:32,1,492.44285801478793,3.8699999707085744,7.3568571635655,34.00399998256138,536.762712751116,34.9192853655134,1486.7942766462054,1028.8311593191963,6.252857072012765,41.1721431187221,,,2,1200
2020-06-20 14:56:33,1,495.2816670735677,2.388333320617676,7.345000028610229,33.99199994405111,539.8570149739584,34.898499170939125,1486.7750244140625,1028.836181640625,6.243333339691162,41.14183362325033,,,2,1200
2020-06-20 14:56:34,1,497.82167053222656,2.885000000397364,7.320833365122477,33.99733352661133,542.6256205240885,34.88266690572103,1486.731689453125,1028.8558146158855,6.221666574478149,41.1043332417806,,,2,1200
2020-06-20 14:56:35,1,500.5300031389509,2.834285719054086,7.305999960218157,33.99528557913644,545.5777064732143,34.86871446881975,1486.7157331194196,1028.868861607143,6.20999983378819,41.07871464320591,,,2,1200
2020-06-20 14:56:36,1,502.6483357747396,0.5016666849454244,7.245000044504802,33.99933369954427,547.8866780598959,34.818166732788086,1486.519999186198,1028.8908081054688,6.15666659673055,40.974833170572914,,,2,1200
2020-06-20 14:56:37,0,500.5514308384487,-2.7671429089137485,7.237714290618896,34.00042833600725,545.601056780134,34.81214305332729,1486.4585658482142,1028.8831438337054,6.15142856325422,40.96357073102679,,,2,1200
2020-06-20 14:56:38,0,498.8933359781901,-1.4683333039283752,7.274333397547404,33.97500038146973,543.7937418619791,34.820499420166016,1486.5399983723958,1028.8499959309895,6.183333317438762,41.00383377075195,,,2,1200
